OrderID|CustomerID|ProductID|StoreID|OrderType|Timestamp|Brand|ItemSize|ProductName|Collection|Price|ClearanceType|StoreName|Location
WRC0Q03|VL811|10-966-490|#9612|InStore|2020-01-19 10:34:16|Banana Republic|XS|Tan Slacks for Serious Press Conference|Men's Bottoms|138.99|Clearance|Leesburg Premium Outlets|VA
156WC55|RM502|77-870-213|#7038|HomeDelivery|2020-01-14 20:24:09|Banana Republic|M|White Camisole with Regina George Cutouts|Women's Tops|53.97|FinalSale|Norfolk Premium Outlets|VA
156WC55|RM502|93-552-710|#7038|HomeDelivery|2020-01-14 20:24:09|Banana Republic|M|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|109.97|FinalSale|Norfolk Premium Outlets|VA
156WC55|RM502|54-133-899|#7038|HomeDelivery|2020-01-14 20:24:09|Banana Republic|M|Wireframe Glasses, Without plastic lenses|Accessories|4.95|FullRetail|Norfolk Premium Outlets|VA
S4QR19K|BB977|31-880-165|#9112|HomeDelivery|2020-02-06 11:41:47|Banana Republic|S|Edgar Allen Poe's Snotty Hankerchief|Accessories|6.97|FinalSale|Tysons Corner Center|VA
S4QR19K|BB977|76-558-812|#9112|HomeDelivery|2020-02-06 11:41:47|Banana Republic|S|Yes-I-am-Experiencing-Menopause-Thank-You-for-Asking White Linen Chinos|Women's Bottoms|34.99|Clearance|Tysons Corner Center|VA
5855SSK|NH652|97-602-297|#6569|InStore|2020-02-11 08:15:38|Banana Republic|S|Tan Suit Jacket for Casual Press Conference|Men's Tops|97.97|FinalSale|Barracks Road Shopping Center|VA
5855SSK|NH652|04-992-436|#6569|InStore|2020-02-11 08:15:38|Banana Republic|S|Iota Delta Kappa Olive Chinos|Men's Bottoms|39.95|FullRetail|Barracks Road Shopping Center|VA
848FZ1W|LJ233|91-951-829|#9837|InStore|2020-01-16 04:52:16|Gap|S|Wrinkled Gray Sweatpants for Work-From-Home|Men's Bottoms|8.95|FullRetail|Potomac Mills|VA
W71RZZW|EE272|93-552-710|#6569|StorePickup|2020-01-17 14:10:18|Banana Republic|S|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|109.99|Clearance|Barracks Road Shopping Center|VA
8RRZRR1|MR716|82-161-128|#5627|HomeDelivery|2020-03-04 05:01:39|Banana Republic|M|Mullet-Cut Midi Fur Skirt|Women's Bottoms|88.95|FullRetail|Short Pump Town Center|VA
006K4ZT|YW531|10-561-512|#8289|InStore|2020-02-27 09:18:50|Gap|L|Environmentally Unconcious Jean Shorts|Denim Shop|33.99|Clearance|Fair Oaks Mall|VA
Q40TT89|OQ503|52-602-718|#9981|InStore|2020-02-07 03:18:26|Gap|XS|My roommate looked good in this Denim Jacket|Denim Shop|30.97|FinalSale|Tysons Corner Center|VA
996QCWZ|WZ996|97-602-297|#4291|HomeDelivery|2020-03-24 07:31:09|Banana Republic|L|Tan Suit Jacket for Casual Press Conference|Men's Tops|97.95|FullRetail|Potomac Mills|VA
32QC13Z|VO346|43-105-886|#6042|HomeDelivery|2020-01-30 22:18:12|Banana Republic|XS|Vintage Surfboard Graphic Tee, Cotton|Men's Tops|9.95|FullRetail|MacArthur Center|VA
W0SD114|JX401|93-552-710|#6569|StorePickup|2020-03-13 01:33:22|Banana Republic|M|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|109.95|FullRetail|Barracks Road Shopping Center|VA
28Q21Z7|DO687|97-602-297|#6569|HomeDelivery|2020-01-07 17:40:25|Banana Republic|XS|Tan Suit Jacket for Casual Press Conference|Men's Tops|97.95|FullRetail|Barracks Road Shopping Center|VA
9ZCW3RQ|UE547|57-583-745|#1812|InStore|2020-02-15 13:06:04|Gap|XS|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|37.99|Clearance|Williamsburg Premium Outlets|VA
417WZ9T|HK295|43-105-886|#9112|HomeDelivery|2020-01-16 18:07:20|Banana Republic|S|Vintage Surfboard Graphic Tee, Cotton|Men's Tops|9.99|Clearance|Tysons Corner Center|VA
KR1QF0C|LR401|00-893-818|#6042|HomeDelivery|2020-01-10 22:34:14|Banana Republic|XS|Beach Week Linen Button Down, Off-White|Men's Tops|64.95|FullRetail|MacArthur Center|VA
TK73Z83|UH548|29-761-664|#9367|InStore|2020-01-18 18:09:32|Gap|L|Dishwasher-Safe Jean Shorts|Denim Shop|41.95|FullRetail|Short Pump Town Center|VA
TK73Z83|UH548|91-951-829|#9367|InStore|2020-01-18 18:09:32|Gap|L|Wrinkled Gray Sweatpants for Work-From-Home|Men's Bottoms|8.99|Clearance|Short Pump Town Center|VA
SQZK5W3|WT770|05-574-428|#8425|HomeDelivery|2020-03-26 12:46:57|Gap|M|Hello, World! JavaScript Graphic Tee|Kids Tops|8.95|FullRetail|Dulles Town Center|VA
5DW5344|TU484|77-870-213|#4479|InStore|2020-03-15 11:44:43|Banana Republic|S|White Camisole with Regina George Cutouts|Women's Tops|53.99|Clearance|Williamsburg Premium Outlets|VA
35C52ZR|ZU634|29-761-664|#8289|InStore|2020-03-12 11:16:25|Gap|M|Dishwasher-Safe Jean Shorts|Denim Shop|41.99|Clearance|Fair Oaks Mall|VA
4WT4TQ5|YX117|82-161-128|#6042|StorePickup|2020-02-16 08:03:26|Banana Republic|M|Mullet-Cut Midi Fur Skirt|Women's Bottoms|88.95|FullRetail|MacArthur Center|VA
4WT4TQ5|YX117|93-552-710|#6042|StorePickup|2020-02-16 08:03:26|Banana Republic|M|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|109.97|FinalSale|MacArthur Center|VA
39K5Z7D|QM580|61-852-890|#6042|InStore|2020-02-24 12:12:23|Banana Republic|XL|(Marginal) Utility Belt|Accessories|4.99|Clearance|MacArthur Center|VA
39K5Z7D|QM580|00-893-818|#6042|InStore|2020-02-24 12:12:23|Banana Republic|XL|Beach Week Linen Button Down, Off-White|Men's Tops|64.99|Clearance|MacArthur Center|VA
0K76R73|MI318|00-893-818|#8271|HomeDelivery|2020-01-02 08:49:37|Banana Republic|M|Beach Week Linen Button Down, Off-White|Men's Tops|64.95|FullRetail|Reston Town Center|VA
DZ87Z85|MV481|10-966-490|#1047|HomeDelivery|2020-03-10 18:30:12|Banana Republic|M|Tan Slacks for Serious Press Conference|Men's Bottoms|138.97|FinalSale|Fashion Centre at Pentagon City|VA
SS8DF5W|JL857|45-570-528|#8425|InStore|2020-03-21 22:49:02|Gap|M|That-Hoodie-You'll-Wear-to-Every-Class Sweater|Men's Tops|49.99|Clearance|Dulles Town Center|VA
SS8DF5W|JL857|52-602-718|#8425|InStore|2020-03-21 22:49:02|Gap|M|My roommate looked good in this Denim Jacket|Denim Shop|30.95|FullRetail|Dulles Town Center|VA
064ZK82|YI481|77-374-679|#6802|InStore|2020-03-14 18:21:35|Gap|M|Baby Shoes, Never Worn |Accessories|10.95|FullRetail|Fashion Centre at Pentagon City|VA
064ZK82|YI481|64-692-585|#6802|InStore|2020-03-14 18:21:35|Gap|M|Mom-Bought-Me-These Brown Slacks|Kids Bottoms|49.99|Clearance|Fashion Centre at Pentagon City|VA
064ZK82|YI481|22-487-163|#6802|InStore|2020-03-14 18:21:35|Gap|M|Tobey Maguire Spiderman Graphic Tee|Kids Tops|4.97|FinalSale|Fashion Centre at Pentagon City|VA
064ZK82|YI481|60-444-763|#6802|InStore|2020-03-14 18:21:35|Gap|M|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|16.99|Clearance|Fashion Centre at Pentagon City|VA
064ZK82|YI481|67-804-387|#6802|InStore|2020-03-14 18:21:35|Gap|M|Pink Polo by Kanye Plain Tee |Men's Tops|46.99|Clearance|Fashion Centre at Pentagon City|VA
064ZK82|YI481|75-833-369|#6802|InStore|2020-03-14 18:21:35|Gap|M|Checkered Cloth Mask with Drinking Straw Hole|Accessories|7.95|FullRetail|Fashion Centre at Pentagon City|VA
W28605D|DU832|43-780-794|#8425|InStore|2020-03-21 03:26:53|Gap|XS|Blue Light Blocker Monocle|Accessories|19.99|Clearance|Dulles Town Center|VA
W28605D|DU832|64-692-585|#8425|InStore|2020-03-21 03:26:53|Gap|XS|Mom-Bought-Me-These Brown Slacks|Kids Bottoms|49.95|FullRetail|Dulles Town Center|VA
82Q41K8|BL458|10-966-490|#9612|InStore|2020-03-22 09:24:51|Banana Republic|XL|Tan Slacks for Serious Press Conference|Men's Bottoms|138.95|FullRetail|Leesburg Premium Outlets|VA
82Q41K8|BL458|04-992-436|#9612|InStore|2020-03-22 09:24:51|Banana Republic|XL|Iota Delta Kappa Olive Chinos|Men's Bottoms|39.95|FullRetail|Leesburg Premium Outlets|VA
4K3F6Q3|NC977|10-966-490|#7038|InStore|2020-02-09 05:42:38|Banana Republic|S|Tan Slacks for Serious Press Conference|Men's Bottoms|138.99|Clearance|Norfolk Premium Outlets|VA
T9F70KK|OH411|43-105-886|#6042|StorePickup|2020-02-08 00:25:32|Banana Republic|XL|Vintage Surfboard Graphic Tee, Cotton|Men's Tops|9.99|Clearance|MacArthur Center|VA
T9F70KK|OH411|76-558-812|#6042|StorePickup|2020-02-08 00:25:32|Banana Republic|XL|Yes-I-am-Experiencing-Menopause-Thank-You-for-Asking White Linen Chinos|Women's Bottoms|34.99|Clearance|MacArthur Center|VA
6SR25ZT|VL811|37-327-246|#9543|InStore|2020-02-13 05:23:36|Banana Republic|XS|Father's Day Dark Dress Socks|Accessories|3.99|Clearance|Fair Oaks Mall|VA
K96973K|AV361|75-833-369|#8803|InStore|2020-01-01 01:49:41|Gap|L|Checkered Cloth Mask with Drinking Straw Hole|Accessories|7.95|FullRetail|Stony Point Fashion Park|VA
K96973K|AV361|52-602-718|#8803|InStore|2020-01-01 01:49:41|Gap|L|My roommate looked good in this Denim Jacket|Denim Shop|30.95|FullRetail|Stony Point Fashion Park|VA
ZW2084Z|VU388|67-804-387|#8289|InStore|2020-01-31 09:22:18|Gap|S|Pink Polo by Kanye Plain Tee |Men's Tops|46.95|FullRetail|Fair Oaks Mall|VA
ZW2084Z|VU388|75-833-369|#8289|InStore|2020-01-31 09:22:18|Gap|S|Checkered Cloth Mask with Drinking Straw Hole|Accessories|7.99|Clearance|Fair Oaks Mall|VA
Q633ZSZ|KM388|54-133-899|#5627|HomeDelivery|2020-03-06 22:41:38|Banana Republic|S|Wireframe Glasses, Without plastic lenses|Accessories|4.95|FullRetail|Short Pump Town Center|VA
Q633ZSZ|KM388|82-161-128|#5627|HomeDelivery|2020-03-06 22:41:38|Banana Republic|S|Mullet-Cut Midi Fur Skirt|Women's Bottoms|88.95|FullRetail|Short Pump Town Center|VA
FC039Q8|QD165|10-966-490|#9543|HomeDelivery|2020-01-05 22:09:37|Banana Republic|XS|Tan Slacks for Serious Press Conference|Men's Bottoms|138.97|FinalSale|Fair Oaks Mall|VA
99ZZCRR|BZ786|93-552-710|#9543|HomeDelivery|2020-01-29 21:21:05|Banana Republic|S|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|109.95|FullRetail|Fair Oaks Mall|VA
10F01SS|HD486|37-327-246|#6569|StorePickup|2020-01-03 03:02:44|Banana Republic|XL|Father's Day Dark Dress Socks|Accessories|3.95|FullRetail|Barracks Road Shopping Center|VA
54C2218|WN529|77-374-679|#8425|StorePickup|2020-02-25 22:41:38|Gap|M|Baby Shoes, Never Worn |Accessories|10.95|FullRetail|Dulles Town Center|VA
54C2218|WN529|45-570-528|#8425|StorePickup|2020-02-25 22:41:38|Gap|M|That-Hoodie-You'll-Wear-to-Every-Class Sweater|Men's Tops|49.95|FullRetail|Dulles Town Center|VA
54C2218|WN529|50-500-575|#8425|StorePickup|2020-02-25 22:41:38|Gap|M|Old inventory we couldn't sell StretchFit Leggings|Women's Bottoms|36.95|FullRetail|Dulles Town Center|VA
54C2218|WN529|24-868-681|#8425|StorePickup|2020-02-25 22:41:38|Gap|M|The Conjuring Graphic Tee Collection|Kids Tops|9.95|FullRetail|Dulles Town Center|VA
54C2218|WN529|91-951-829|#8425|StorePickup|2020-02-25 22:41:38|Gap|M|Wrinkled Gray Sweatpants for Work-From-Home|Men's Bottoms|8.95|FullRetail|Dulles Town Center|VA
6KD8ZRR|LP137|77-682-180|#9981|InStore|2020-01-14 13:25:33|Gap|S|I'm A Potato Graphic Crop Tee|Women's Tops|11.95|FullRetail|Tysons Corner Center|VA
6KD8ZRR|LP137|67-804-387|#9981|InStore|2020-01-14 13:25:33|Gap|S|Pink Polo by Kanye Plain Tee |Men's Tops|46.99|Clearance|Tysons Corner Center|VA
FKZZZCD|ML201|10-966-490|#1047|InStore|2020-03-21 06:16:32|Banana Republic|L|Tan Slacks for Serious Press Conference|Men's Bottoms|138.95|FullRetail|Fashion Centre at Pentagon City|VA
T9ZZ824|BO306|22-487-163|#6802|InStore|2020-02-12 23:53:03|Gap|L|Tobey Maguire Spiderman Graphic Tee|Kids Tops|4.99|Clearance|Fashion Centre at Pentagon City|VA
T9ZZ824|BO306|60-444-763|#6802|InStore|2020-02-12 23:53:03|Gap|L|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|16.99|Clearance|Fashion Centre at Pentagon City|VA
T9ZZ824|BO306|91-951-829|#6802|InStore|2020-02-12 23:53:03|Gap|L|Wrinkled Gray Sweatpants for Work-From-Home|Men's Bottoms|8.99|Clearance|Fashion Centre at Pentagon City|VA
K360S2K|JA396|82-161-128|#8271|InStore|2020-02-09 20:22:20|Banana Republic|L|Mullet-Cut Midi Fur Skirt|Women's Bottoms|88.95|FullRetail|Reston Town Center|VA
QQZ1982|KD669|93-552-710|#6658|InStore|2020-01-31 01:07:45|Banana Republic|XS|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|109.95|FullRetail|Stony Point Fashion Park|VA
QQZ1982|KD669|76-558-812|#6658|InStore|2020-01-31 01:07:45|Banana Republic|XS|Yes-I-am-Experiencing-Menopause-Thank-You-for-Asking White Linen Chinos|Women's Bottoms|34.95|FullRetail|Stony Point Fashion Park|VA
029F3CZ|KM197|97-602-297|#1047|HomeDelivery|2020-01-06 00:48:10|Banana Republic|L|Tan Suit Jacket for Casual Press Conference|Men's Tops|97.99|Clearance|Fashion Centre at Pentagon City|VA
S89344Z|JR898|66-878-360|#6802|InStore|2020-01-05 20:40:32|Gap|L|Rainbow Collection Camouflage Camisole Top|Women's Tops|6.95|FullRetail|Fashion Centre at Pentagon City|VA
S89344Z|JR898|05-574-428|#6802|InStore|2020-01-05 20:40:32|Gap|L|Hello, World! JavaScript Graphic Tee|Kids Tops|8.95|FullRetail|Fashion Centre at Pentagon City|VA
S89344Z|JR898|10-561-512|#6802|InStore|2020-01-05 20:40:32|Gap|L|Environmentally Unconcious Jean Shorts|Denim Shop|33.95|FullRetail|Fashion Centre at Pentagon City|VA
S89344Z|JR898|60-444-763|#6802|InStore|2020-01-05 20:40:32|Gap|L|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|16.99|Clearance|Fashion Centre at Pentagon City|VA
95T4Q8Q|BI916|04-992-436|#8271|HomeDelivery|2020-01-12 19:26:36|Banana Republic|M|Iota Delta Kappa Olive Chinos|Men's Bottoms|39.95|FullRetail|Reston Town Center|VA
2ZQ9D0T|CD992|52-602-718|#6802|InStore|2020-02-26 17:13:23|Gap|XS|My roommate looked good in this Denim Jacket|Denim Shop|30.95|FullRetail|Fashion Centre at Pentagon City|VA
2ZQ9D0T|CD992|05-574-428|#6802|InStore|2020-02-26 17:13:23|Gap|XS|Hello, World! JavaScript Graphic Tee|Kids Tops|8.95|FullRetail|Fashion Centre at Pentagon City|VA
2ZQ9D0T|CD992|50-597-783|#6802|InStore|2020-02-26 17:13:23|Gap|XS|Fourth of July Flag Tank, Pre-Mustard Stained|Men's Tops|20.99|Clearance|Fashion Centre at Pentagon City|VA
2ZQ9D0T|CD992|60-444-763|#6802|InStore|2020-02-26 17:13:23|Gap|XS|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|16.99|Clearance|Fashion Centre at Pentagon City|VA
2ZQ9D0T|CD992|29-761-664|#6802|InStore|2020-02-26 17:13:23|Gap|XS|Dishwasher-Safe Jean Shorts|Denim Shop|41.95|FullRetail|Fashion Centre at Pentagon City|VA
2ZQ9D0T|CD992|24-868-681|#6802|InStore|2020-02-26 17:13:23|Gap|XS|The Conjuring Graphic Tee Collection|Kids Tops|9.95|FullRetail|Fashion Centre at Pentagon City|VA
2R1FT7K|JX401|66-878-360|#1812|InStore|2020-02-23 16:25:55|Gap|L|Rainbow Collection Camouflage Camisole Top|Women's Tops|6.95|FullRetail|Williamsburg Premium Outlets|VA
9S7KST9|CE588|91-951-829|#9981|InStore|2020-02-26 02:15:45|Gap|L|Wrinkled Gray Sweatpants for Work-From-Home|Men's Bottoms|8.95|FullRetail|Tysons Corner Center|VA
CT4D8D3|ZW170|77-870-213|#1047|InStore|2020-01-23 20:59:41|Banana Republic|S|White Camisole with Regina George Cutouts|Women's Tops|53.99|Clearance|Fashion Centre at Pentagon City|VA
5Z80Z5K|UH548|82-161-128|#8271|HomeDelivery|2020-01-20 12:39:20|Banana Republic|M|Mullet-Cut Midi Fur Skirt|Women's Bottoms|88.99|Clearance|Reston Town Center|VA
5Z80Z5K|UH548|37-327-246|#8271|HomeDelivery|2020-01-20 12:39:20|Banana Republic|M|Father's Day Dark Dress Socks|Accessories|3.95|FullRetail|Reston Town Center|VA
5Z80Z5K|UH548|97-602-297|#8271|HomeDelivery|2020-01-20 12:39:20|Banana Republic|M|Tan Suit Jacket for Casual Press Conference|Men's Tops|97.97|FinalSale|Reston Town Center|VA
DR60Q5Q|VW247|97-602-297|#4291|InStore|2020-02-27 13:56:29|Banana Republic|XS|Tan Suit Jacket for Casual Press Conference|Men's Tops|97.95|FullRetail|Potomac Mills|VA
W60FST5|PL500|00-893-818|#8271|InStore|2020-01-28 22:39:29|Banana Republic|XS|Beach Week Linen Button Down, Off-White|Men's Tops|64.95|FullRetail|Reston Town Center|VA
W60FST5|PL500|77-870-213|#8271|InStore|2020-01-28 22:39:29|Banana Republic|XS|White Camisole with Regina George Cutouts|Women's Tops|53.99|Clearance|Reston Town Center|VA
921KR67|IV908|29-948-151|#9543|InStore|2020-03-09 14:40:40|Banana Republic|L|Sun.png Summer Collection Sundress|Women's Tops|49.95|FullRetail|Fair Oaks Mall|VA
FZ7S864|AB433|29-948-151|#8271|InStore|2020-01-15 13:52:22|Banana Republic|M|Sun.png Summer Collection Sundress|Women's Tops|49.97|FinalSale|Reston Town Center|VA
FZ7S864|AB433|10-966-490|#8271|InStore|2020-01-15 13:52:22|Banana Republic|M|Tan Slacks for Serious Press Conference|Men's Bottoms|138.99|Clearance|Reston Town Center|VA
RZ5CD60|IV622|29-948-151|#6658|HomeDelivery|2020-01-29 21:56:13|Banana Republic|L|Sun.png Summer Collection Sundress|Women's Tops|49.99|Clearance|Stony Point Fashion Park|VA
0Z1QSCS|SH115|24-868-681|#9837|InStore|2020-01-25 00:02:13|Gap|XL|The Conjuring Graphic Tee Collection|Kids Tops|9.95|FullRetail|Potomac Mills|VA
0Z1QSCS|SH115|77-374-679|#9837|InStore|2020-01-25 00:02:13|Gap|XL|Baby Shoes, Never Worn |Accessories|10.95|FullRetail|Potomac Mills|VA
0Z1QSCS|SH115|66-878-360|#9837|InStore|2020-01-25 00:02:13|Gap|XL|Rainbow Collection Camouflage Camisole Top|Women's Tops|6.95|FullRetail|Potomac Mills|VA
0Z1QSCS|SH115|52-602-718|#9837|InStore|2020-01-25 00:02:13|Gap|XL|My roommate looked good in this Denim Jacket|Denim Shop|30.95|FullRetail|Potomac Mills|VA
0Z1QSCS|SH115|75-833-369|#9837|InStore|2020-01-25 00:02:13|Gap|XL|Checkered Cloth Mask with Drinking Straw Hole|Accessories|7.99|Clearance|Potomac Mills|VA
0Z1QSCS|SH115|10-561-512|#9837|InStore|2020-01-25 00:02:13|Gap|XL|Environmentally Unconcious Jean Shorts|Denim Shop|33.95|FullRetail|Potomac Mills|VA
ZZ1ZZR1|YA152|47-230-154|#9367|InStore|2020-02-01 05:26:03|Gap|M|SpaceX Branded Socks, by NASA™|Kids Tops|5.97|FinalSale|Short Pump Town Center|VA
ZZ1ZZR1|YA152|50-597-783|#9367|InStore|2020-02-01 05:26:03|Gap|M|Fourth of July Flag Tank, Pre-Mustard Stained|Men's Tops|20.95|FullRetail|Short Pump Town Center|VA
ZZ1ZZR1|YA152|75-833-369|#9367|InStore|2020-02-01 05:26:03|Gap|M|Checkered Cloth Mask with Drinking Straw Hole|Accessories|7.99|Clearance|Short Pump Town Center|VA
ZZ1ZZR1|YA152|73-142-641|#9367|InStore|2020-02-01 05:26:03|Gap|M|Sunday Church on Zoom Children's Khakis|Kids Tops|48.97|FinalSale|Short Pump Town Center|VA
ZZ1ZZR1|YA152|65-100-438|#9367|InStore|2020-02-01 05:26:03|Gap|M|N-A-P Logo Branded Sweater|Kids Tops|55.95|FullRetail|Short Pump Town Center|VA
ZZ1ZZR1|YA152|52-602-718|#9367|InStore|2020-02-01 05:26:03|Gap|M|My roommate looked good in this Denim Jacket|Denim Shop|30.99|Clearance|Short Pump Town Center|VA
79WW77W|EF356|29-948-151|#6042|HomeDelivery|2020-02-20 02:40:15|Banana Republic|L|Sun.png Summer Collection Sundress|Women's Tops|49.95|FullRetail|MacArthur Center|VA
FS9DW1Q|XZ716|76-558-812|#9543|InStore|2020-01-03 14:21:02|Banana Republic|S|Yes-I-am-Experiencing-Menopause-Thank-You-for-Asking White Linen Chinos|Women's Bottoms|34.97|FinalSale|Fair Oaks Mall|VA
65C76W1|FF927|55-469-816|#4291|InStore|2020-02-29 01:42:08|Banana Republic|L|Let's-Wear-White-After-Labor-Day 3/4 Sleeve Blazer|Women's Tops|109.99|Clearance|Potomac Mills|VA
ZRDR6T4|TP738|50-500-575|#8803|InStore|2020-02-23 23:46:44|Gap|S|Old inventory we couldn't sell StretchFit Leggings|Women's Bottoms|36.99|Clearance|Stony Point Fashion Park|VA
ZRDR6T4|TP738|73-142-641|#8803|InStore|2020-02-23 23:46:44|Gap|S|Sunday Church on Zoom Children's Khakis|Kids Tops|48.95|FullRetail|Stony Point Fashion Park|VA
ZRDR6T4|TP738|09-875-876|#8803|InStore|2020-02-23 23:46:44|Gap|S|Comfortable Jeans, Exclusive to Size(s): XXXS|Denim Shop|54.99|Clearance|Stony Point Fashion Park|VA
ZRDR6T4|TP738|60-444-763|#8803|InStore|2020-02-23 23:46:44|Gap|S|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|16.99|Clearance|Stony Point Fashion Park|VA
ZRDR6T4|TP738|77-682-180|#8803|InStore|2020-02-23 23:46:44|Gap|S|I'm A Potato Graphic Crop Tee|Women's Tops|11.95|FullRetail|Stony Point Fashion Park|VA
ZRDR6T4|TP738|57-583-745|#8803|InStore|2020-02-23 23:46:44|Gap|S|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|37.95|FullRetail|Stony Point Fashion Park|VA
9R175DW|DC242|55-469-816|#1047|InStore|2020-01-10 18:44:26|Banana Republic|L|Let's-Wear-White-After-Labor-Day 3/4 Sleeve Blazer|Women's Tops|109.99|Clearance|Fashion Centre at Pentagon City|VA
9R175DW|DC242|54-133-899|#1047|InStore|2020-01-10 18:44:26|Banana Republic|L|Wireframe Glasses, Without plastic lenses|Accessories|4.95|FullRetail|Fashion Centre at Pentagon City|VA
849KF6W|XK798|10-966-490|#9543|HomeDelivery|2020-03-30 01:00:59|Banana Republic|M|Tan Slacks for Serious Press Conference|Men's Bottoms|138.99|Clearance|Fair Oaks Mall|VA
Z4K9ZFS|BX487|57-583-745|#9367|StorePickup|2020-01-03 12:02:17|Gap|S|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|37.95|FullRetail|Short Pump Town Center|VA
56WD100|IT188|95-782-461|#4291|HomeDelivery|2020-01-19 13:11:58|Banana Republic|M|Mr. Peanut-Style Top Hat (#RIP)|Accessories|12.95|FullRetail|Potomac Mills|VA
F99D60Z|PJ762|93-552-710|#6658|StorePickup|2020-03-19 13:55:06|Banana Republic|L|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|109.95|FullRetail|Stony Point Fashion Park|VA
F99D60Z|PJ762|10-966-490|#6658|StorePickup|2020-03-19 13:55:06|Banana Republic|L|Tan Slacks for Serious Press Conference|Men's Bottoms|138.95|FullRetail|Stony Point Fashion Park|VA
CF4K1SF|SZ547|54-133-899|#5627|HomeDelivery|2020-02-23 15:03:52|Banana Republic|XL|Wireframe Glasses, Without plastic lenses|Accessories|4.97|FinalSale|Short Pump Town Center|VA
CF4K1SF|SZ547|04-992-436|#5627|HomeDelivery|2020-02-23 15:03:52|Banana Republic|XL|Iota Delta Kappa Olive Chinos|Men's Bottoms|39.95|FullRetail|Short Pump Town Center|VA
18CQRRW|IU240|93-552-710|#4479|HomeDelivery|2020-01-21 03:03:17|Banana Republic|XL|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|109.99|Clearance|Williamsburg Premium Outlets|VA
1ZQFS4F|IW373|45-570-528|#9837|InStore|2020-03-27 01:38:22|Gap|S|That-Hoodie-You'll-Wear-to-Every-Class Sweater|Men's Tops|49.95|FullRetail|Potomac Mills|VA
S3R6375|QJ428|45-570-528|#8425|InStore|2020-01-16 16:44:06|Gap|M|That-Hoodie-You'll-Wear-to-Every-Class Sweater|Men's Tops|49.95|FullRetail|Dulles Town Center|VA
